"Station","Year","Month","Day","Night","DayLimit","NightLimit","Date","Name","City","State","Type","Day_Exceed","Night_Exceed","Day_Status","Night_Status"
"CHE08",2016,11,71,63,65,55,2016-11-01,"Washermanpet","Chennai","Tamil Nadu","Commercial",6,8,"Exceeded","Exceeded"
"CHE08",2016,12,73,65,65,55,2016-12-01,"Washermanpet","Chennai","Tamil Nadu","Commercial",8,10,"Exceeded","Exceeded"
"CHE09",2016,1,64,54,50,40,2016-01-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",14,14,"Exceeded","Exceeded"
"CHE09",2016,2,64,54,50,40,2016-02-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",14,14,"Exceeded","Exceeded"
"CHE09",2016,3,66,57,50,40,2016-03-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",16,17,"Exceeded","Exceeded"
"CHE09",2016,4,68,63,50,40,2016-04-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",18,23,"Exceeded","Exceeded"
"CHE09",2016,5,69,66,50,40,2016-05-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",19,26,"Exceeded","Exceeded"
"CHE09",2016,6,68,63,50,40,2016-06-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",18,23,"Exceeded","Exceeded"
"CHE09",2016,7,67,63,50,40,2016-07-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",17,23,"Exceeded","Exceeded"
"CHE09",2016,8,69,72,50,40,2016-08-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",19,32,"Exceeded","Exceeded"
"CHE09",2016,9,73,80,50,40,2016-09-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",23,40,"Exceeded","Exceeded"
"CHE09",2016,10,67,66,50,40,2016-10-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",17,26,"Exceeded","Exceeded"
"CHE09",2016,11,65,54,50,40,2016-11-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",15,14,"Exceeded","Exceeded"
"CHE09",2016,12,69,58,50,40,2016-12-01,"Anna Nagar","Chennai","Tamil Nadu","Silence",19,18,"Exceeded","Exceeded"
"CHE10",2016,1,65,58,55,45,2016-01-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",10,13,"Exceeded","Exceeded"
"CHE10",2016,2,67,63,55,45,2016-02-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",12,18,"Exceeded","Exceeded"
"CHE10",2016,3,69,63,55,45,2016-03-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",14,18,"Exceeded","Exceeded"
"CHE10",2016,4,73,65,55,45,2016-04-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",18,20,"Exceeded","Exceeded"
"CHE10",2016,5,76,71,55,45,2016-05-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",21,26,"Exceeded","Exceeded"
"CHE10",2016,6,70,65,55,45,2016-06-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",15,20,"Exceeded","Exceeded"
"CHE10",2016,7,69,65,55,45,2016-07-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",14,20,"Exceeded","Exceeded"
"CHE10",2016,8,72,79,55,45,2016-08-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",17,34,"Exceeded","Exceeded"
"CHE10",2016,9,71,78,55,45,2016-09-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",16,33,"Exceeded","Exceeded"
"CHE10",2016,10,72,66,55,45,2016-10-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",17,21,"Exceeded","Exceeded"
"CHE10",2016,11,69,65,55,45,2016-11-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",14,20,"Exceeded","Exceeded"
"CHE10",2016,12,65,57,55,45,2016-12-01,"Sowcarpet","Chennai","Tamil Nadu","Residential",10,12,"Exceeded","Exceeded"
"DEL01",2016,1,52,46,50,40,2016-01-01,"Dilshad Garden","Delhi","Delhi","Silence",2,6,"Exceeded","Exceeded"
"DEL01",2016,2,53,49,50,40,2016-02-01,"Dilshad Garden","Delhi","Delhi","Silence",3,9,"Exceeded","Exceeded"
"DEL01",2016,3,52,48,50,40,2016-03-01,"Dilshad Garden","Delhi","Delhi","Silence",2,8,"Exceeded","Exceeded"
"DEL01",2016,4,52,50,50,40,2016-04-01,"Dilshad Garden","Delhi","Delhi","Silence",2,10,"Exceeded","Exceeded"
"DEL01",2016,5,52,50,50,40,2016-05-01,"Dilshad Garden","Delhi","Delhi","Silence",2,10,"Exceeded","Exceeded"
"DEL01",2016,6,53,49,50,40,2016-06-01,"Dilshad Garden","Delhi","Delhi","Silence",3,9,"Exceeded","Exceeded"
"DEL01",2016,7,54,53,50,40,2016-07-01,"Dilshad Garden","Delhi","Delhi","Silence",4,13,"Exceeded","Exceeded"
"DEL01",2016,8,56,56,50,40,2016-08-01,"Dilshad Garden","Delhi","Delhi","Silence",6,16,"Exceeded","Exceeded"
"DEL01",2016,9,54,51,50,40,2016-09-01,"Dilshad Garden","Delhi","Delhi","Silence",4,11,"Exceeded","Exceeded"
"DEL01",2016,10,55,54,50,40,2016-10-01,"Dilshad Garden","Delhi","Delhi","Silence",5,14,"Exceeded","Exceeded"
"DEL01",2016,11,52,49,50,40,2016-11-01,"Dilshad Garden","Delhi","Delhi","Silence",2,9,"Exceeded","Exceeded"
"DEL01",2016,12,52,50,50,40,2016-12-01,"Dilshad Garden","Delhi","Delhi","Silence",2,10,"Exceeded","Exceeded"
"DEL02",2016,1,66,56,65,55,2016-01-01,"CPCB, HQ","Delhi","Delhi","Commercial",1,1,"Exceeded","Exceeded"
"DEL02",2016,2,67,57,65,55,2016-02-01,"CPCB, HQ","Delhi","Delhi","Commercial",2,2,"Exceeded","Exceeded"
"DEL02",2016,3,67,56,65,55,2016-03-01,"CPCB, HQ","Delhi","Delhi","Commercial",2,1,"Exceeded","Exceeded"
"DEL02",2016,4,65,56,65,55,2016-04-01,"CPCB, HQ","Delhi","Delhi","Commercial",0,1,"Within Limit","Exceeded"
"DEL02",2016,5,66,57,65,55,2016-05-01,"CPCB, HQ","Delhi","Delhi","Commercial",1,2,"Exceeded","Exceeded"
"DEL02",2016,6,66,57,65,55,2016-06-01,"CPCB, HQ","Delhi","Delhi","Commercial",1,2,"Exceeded","Exceeded"
"DEL02",2016,7,67,58,65,55,2016-07-01,"CPCB, HQ","Delhi","Delhi","Commercial",2,3,"Exceeded","Exceeded"
"DEL02",2016,8,68,57,65,55,2016-08-01,"CPCB, HQ","Delhi","Delhi","Commercial",3,2,"Exceeded","Exceeded"
"DEL02",2016,9,66,57,65,55,2016-09-01,"CPCB, HQ","Delhi","Delhi","Commercial",1,2,"Exceeded","Exceeded"
"DEL02",2016,10,66,57,65,55,2016-10-01,"CPCB, HQ","Delhi","Delhi","Commercial",1,2,"Exceeded","Exceeded"
"DEL02",2016,11,65,56,65,55,2016-11-01,"CPCB, HQ","Delhi","Delhi","Commercial",0,1,"Within Limit","Exceeded"
"DEL02",2016,12,65,55,65,55,2016-12-01,"CPCB, HQ","Delhi","Delhi","Commercial",0,0,"Within Limit","Within Limit"
"DEL03",2016,1,52,46,50,40,2016-01-01,"DCE, Bawana","Delhi","Delhi","Silence",2,6,"Exceeded","Exceeded"
"DEL03",2016,2,56,53,50,40,2016-02-01,"DCE, Bawana","Delhi","Delhi","Silence",6,13,"Exceeded","Exceeded"
"DEL03",2016,3,55,49,50,40,2016-03-01,"DCE, Bawana","Delhi","Delhi","Silence",5,9,"Exceeded","Exceeded"
"DEL03",2016,4,55,50,50,40,2016-04-01,"DCE, Bawana","Delhi","Delhi","Silence",5,10,"Exceeded","Exceeded"
"DEL03",2016,5,55,51,50,40,2016-05-01,"DCE, Bawana","Delhi","Delhi","Silence",5,11,"Exceeded","Exceeded"
"DEL03",2016,6,59,54,50,40,2016-06-01,"DCE, Bawana","Delhi","Delhi","Silence",9,14,"Exceeded","Exceeded"
"DEL03",2016,7,59,56,50,40,2016-07-01,"DCE, Bawana","Delhi","Delhi","Silence",9,16,"Exceeded","Exceeded"
"DEL03",2016,8,61,62,50,40,2016-08-01,"DCE, Bawana","Delhi","Delhi","Silence",11,22,"Exceeded","Exceeded"
"DEL03",2016,9,64,74,50,40,2016-09-01,"DCE, Bawana","Delhi","Delhi","Silence",14,34,"Exceeded","Exceeded"
"DEL03",2016,10,56,51,50,40,2016-10-01,"DCE, Bawana","Delhi","Delhi","Silence",6,11,"Exceeded","Exceeded"
"DEL03",2016,11,54,49,50,40,2016-11-01,"DCE, Bawana","Delhi","Delhi","Silence",4,9,"Exceeded","Exceeded"
"DEL03",2016,12,53,49,50,40,2016-12-01,"DCE, Bawana","Delhi","Delhi","Silence",3,9,"Exceeded","Exceeded"
"DEL04",2016,1,75,71,65,55,2016-01-01,"ITO","Delhi","Delhi","Commercial",10,16,"Exceeded","Exceeded"
"DEL04",2016,2,75,72,65,55,2016-02-01,"ITO","Delhi","Delhi","Commercial",10,17,"Exceeded","Exceeded"
"DEL04",2016,3,75,71,65,55,2016-03-01,"ITO","Delhi","Delhi","Commercial",10,16,"Exceeded","Exceeded"
"DEL04",2016,4,73,71,65,55,2016-04-01,"ITO","Delhi","Delhi","Commercial",8,16,"Exceeded","Exceeded"
"DEL04",2016,5,73,70,65,55,2016-05-01,"ITO","Delhi","Delhi","Commercial",8,15,"Exceeded","Exceeded"
"DEL04",2016,6,73,70,65,55,2016-06-01,"ITO","Delhi","Delhi","Commercial",8,15,"Exceeded","Exceeded"
"DEL04",2016,7,73,69,65,55,2016-07-01,"ITO","Delhi","Delhi","Commercial",8,14,"Exceeded","Exceeded"
"DEL04",2016,8,74,69,65,55,2016-08-01,"ITO","Delhi","Delhi","Commercial",9,14,"Exceeded","Exceeded"
"DEL04",2016,9,74,68,65,55,2016-09-01,"ITO","Delhi","Delhi","Commercial",9,13,"Exceeded","Exceeded"
"DEL04",2016,10,73,69,65,55,2016-10-01,"ITO","Delhi","Delhi","Commercial",8,14,"Exceeded","Exceeded"
"DEL04",2016,11,75,69,65,55,2016-11-01,"ITO","Delhi","Delhi","Commercial",10,14,"Exceeded","Exceeded"
"DEL04",2016,12,74,69,65,55,2016-12-01,"ITO","Delhi","Delhi","Commercial",9,14,"Exceeded","Exceeded"
"DEL05",2016,1,57,53,50,40,2016-01-01,"NSIT, Dwarka","Delhi","Delhi","Silence",7,13,"Exceeded","Exceeded"
"DEL05",2016,2,58,54,50,40,2016-02-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,14,"Exceeded","Exceeded"
"DEL05",2016,3,60,59,50,40,2016-03-01,"NSIT, Dwarka","Delhi","Delhi","Silence",10,19,"Exceeded","Exceeded"
"DEL05",2016,4,58,58,50,40,2016-04-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,18,"Exceeded","Exceeded"
"DEL05",2016,5,58,55,50,40,2016-05-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,15,"Exceeded","Exceeded"
"DEL05",2016,6,58,56,50,40,2016-06-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,16,"Exceeded","Exceeded"
"DEL05",2016,7,57,54,50,40,2016-07-01,"NSIT, Dwarka","Delhi","Delhi","Silence",7,14,"Exceeded","Exceeded"
"DEL05",2016,8,57,54,50,40,2016-08-01,"NSIT, Dwarka","Delhi","Delhi","Silence",7,14,"Exceeded","Exceeded"
"DEL05",2016,9,56,53,50,40,2016-09-01,"NSIT, Dwarka","Delhi","Delhi","Silence",6,13,"Exceeded","Exceeded"
"DEL05",2016,10,58,54,50,40,2016-10-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,14,"Exceeded","Exceeded"
"DEL05",2016,11,58,55,50,40,2016-11-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,15,"Exceeded","Exceeded"
"DEL05",2016,12,58,54,50,40,2016-12-01,"NSIT, Dwarka","Delhi","Delhi","Silence",8,14,"Exceeded","Exceeded"
"DEL06",2016,1,62,60,65,55,2016-01-01,"Civil Lines","Delhi","Delhi","Commercial",-3,5,"Within Limit","Exceeded"
"DEL06",2016,2,78,80,65,55,2016-02-01,"Civil Lines","Delhi","Delhi","Commercial",13,25,"Exceeded","Exceeded"
"DEL06",2016,3,62,60,65,55,2016-03-01,"Civil Lines","Delhi","Delhi","Commercial",-3,5,"Within Limit","Exceeded"
"DEL06",2016,4,61,60,65,55,2016-04-01,"Civil Lines","Delhi","Delhi","Commercial",-4,5,"Within Limit","Exceeded"
"DEL06",2016,5,62,61,65,55,2016-05-01,"Civil Lines","Delhi","Delhi","Commercial",-3,6,"Within Limit","Exceeded"
"DEL06",2016,6,62,61,65,55,2016-06-01,"Civil Lines","Delhi","Delhi","Commercial",-3,6,"Within Limit","Exceeded"
"DEL06",2016,7,63,63,65,55,2016-07-01,"Civil Lines","Delhi","Delhi","Commercial",-2,8,"Within Limit","Exceeded"
"DEL06",2016,8,62,62,65,55,2016-08-01,"Civil Lines","Delhi","Delhi","Commercial",-3,7,"Within Limit","Exceeded"
"DEL06",2016,9,64,60,65,55,2016-09-01,"Civil Lines","Delhi","Delhi","Commercial",-1,5,"Within Limit","Exceeded"
"DEL06",2016,10,62,60,65,55,2016-10-01,"Civil Lines","Delhi","Delhi","Commercial",-3,5,"Within Limit","Exceeded"
"DEL06",2016,11,80,85,65,55,2016-11-01,"Civil Lines","Delhi","Delhi","Commercial",15,30,"Exceeded","Exceeded"
"DEL06",2016,12,72,70,65,55,2016-12-01,"Civil Lines","Delhi","Delhi","Commercial",7,15,"Exceeded","Exceeded"
"DEL07",2016,1,59,52,50,40,2016-01-01,"R. K. Puram","Delhi","Delhi","Silence",9,12,"Exceeded","Exceeded"
"DEL07",2016,2,62,52,50,40,2016-02-01,"R. K. Puram","Delhi","Delhi","Silence",12,12,"Exceeded","Exceeded"
"DEL07",2016,3,60,54,50,40,2016-03-01,"R. K. Puram","Delhi","Delhi","Silence",10,14,"Exceeded","Exceeded"
"DEL07",2016,4,61,53,50,40,2016-04-01,"R. K. Puram","Delhi","Delhi","Silence",11,13,"Exceeded","Exceeded"
"DEL07",2016,5,61,55,50,40,2016-05-01,"R. K. Puram","Delhi","Delhi","Silence",11,15,"Exceeded","Exceeded"
"DEL07",2016,6,61,54,50,40,2016-06-01,"R. K. Puram","Delhi","Delhi","Silence",11,14,"Exceeded","Exceeded"
"DEL07",2016,7,61,53,50,40,2016-07-01,"R. K. Puram","Delhi","Delhi","Silence",11,13,"Exceeded","Exceeded"
"DEL07",2016,8,62,53,50,40,2016-08-01,"R. K. Puram","Delhi","Delhi","Silence",12,13,"Exceeded","Exceeded"
"DEL07",2016,9,61,52,50,40,2016-09-01,"R. K. Puram","Delhi","Delhi","Silence",11,12,"Exceeded","Exceeded"
"DEL07",2016,10,61,53,50,40,2016-10-01,"R. K. Puram","Delhi","Delhi","Silence",11,13,"Exceeded","Exceeded"
"DEL07",2016,11,61,53,50,40,2016-11-01,"R. K. Puram","Delhi","Delhi","Silence",11,13,"Exceeded","Exceeded"
"DEL07",2016,12,78,80,50,40,2016-12-01,"R. K. Puram","Delhi","Delhi","Silence",28,40,"Exceeded","Exceeded"
"DEL08",2016,1,68,63,65,55,2016-01-01,"Anand Vihar","Delhi","Delhi","Commercial",3,8,"Exceeded","Exceeded"
"DEL08",2016,2,68,64,65,55,2016-02-01,"Anand Vihar","Delhi","Delhi","Commercial",3,9,"Exceeded","Exceeded"
"DEL08",2016,3,68,64,65,55,2016-03-01,"Anand Vihar","Delhi","Delhi","Commercial",3,9,"Exceeded","Exceeded"
"DEL08",2016,4,68,64,65,55,2016-04-01,"Anand Vihar","Delhi","Delhi","Commercial",3,9,"Exceeded","Exceeded"
"DEL08",2016,5,69,66,65,55,2016-05-01,"Anand Vihar","Delhi","Delhi","Commercial",4,11,"Exceeded","Exceeded"
"DEL08",2016,6,69,65,65,55,2016-06-01,"Anand Vihar","Delhi","Delhi","Commercial",4,10,"Exceeded","Exceeded"
"DEL08",2016,7,68,65,65,55,2016-07-01,"Anand Vihar","Delhi","Delhi","Commercial",3,10,"Exceeded","Exceeded"
"DEL08",2016,8,70,78,65,55,2016-08-01,"Anand Vihar","Delhi","Delhi","Commercial",5,23,"Exceeded","Exceeded"
"DEL08",2016,9,67,63,65,55,2016-09-01,"Anand Vihar","Delhi","Delhi","Commercial",2,8,"Exceeded","Exceeded"
"DEL08",2016,10,68,64,65,55,2016-10-01,"Anand Vihar","Delhi","Delhi","Commercial",3,9,"Exceeded","Exceeded"
"DEL08",2016,11,68,64,65,55,2016-11-01,"Anand Vihar","Delhi","Delhi","Commercial",3,9,"Exceeded","Exceeded"
"DEL08",2016,12,67,63,65,55,2016-12-01,"Anand Vihar","Delhi","Delhi","Commercial",2,8,"Exceeded","Exceeded"
"DEL09",2016,1,54,45,50,40,2016-01-01,"Mandir Marg","Delhi","Delhi","Silence",4,5,"Exceeded","Exceeded"
"DEL09",2016,2,56,48,50,40,2016-02-01,"Mandir Marg","Delhi","Delhi","Silence",6,8,"Exceeded","Exceeded"
"DEL09",2016,3,56,49,50,40,2016-03-01,"Mandir Marg","Delhi","Delhi","Silence",6,9,"Exceeded","Exceeded"
"DEL09",2016,4,58,50,50,40,2016-04-01,"Mandir Marg","Delhi","Delhi","Silence",8,10,"Exceeded","Exceeded"
"DEL09",2016,5,74,80,50,40,2016-05-01,"Mandir Marg","Delhi","Delhi","Silence",24,40,"Exceeded","Exceeded"
"DEL09",2016,6,68,54,50,40,2016-06-01,"Mandir Marg","Delhi","Delhi","Silence",18,14,"Exceeded","Exceeded"
"DEL09",2016,7,61,53,50,40,2016-07-01,"Mandir Marg","Delhi","Delhi","Silence",11,13,"Exceeded","Exceeded"
"DEL09",2016,8,90,49,50,40,2016-08-01,"Mandir Marg","Delhi","Delhi","Silence",40,9,"Exceeded","Exceeded"
"DEL09",2016,9,85,47,50,40,2016-09-01,"Mandir Marg","Delhi","Delhi","Silence",35,7,"Exceeded","Exceeded"
"DEL09",2016,10,81,47,50,40,2016-10-01,"Mandir Marg","Delhi","Delhi","Silence",31,7,"Exceeded","Exceeded"
"DEL09",2016,11,78,48,50,40,2016-11-01,"Mandir Marg","Delhi","Delhi","Silence",28,8,"Exceeded","Exceeded"
"DEL09",2016,12,59,47,50,40,2016-12-01,"Mandir Marg","Delhi","Delhi","Silence",9,7,"Exceeded","Exceeded"
"DEL10",2016,1,58,51,55,45,2016-01-01,"Punjabi Bagh","Delhi","Delhi","Residential",3,6,"Exceeded","Exceeded"
"DEL10",2016,2,59,52,55,45,2016-02-01,"Punjabi Bagh","Delhi","Delhi","Residential",4,7,"Exceeded","Exceeded"
"DEL10",2016,3,60,53,55,45,2016-03-01,"Punjabi Bagh","Delhi","Delhi","Residential",5,8,"Exceeded","Exceeded"
"DEL10",2016,4,60,53,55,45,2016-04-01,"Punjabi Bagh","Delhi","Delhi","Residential",5,8,"Exceeded","Exceeded"
"DEL10",2016,5,61,56,55,45,2016-05-01,"Punjabi Bagh","Delhi","Delhi","Residential",6,11,"Exceeded","Exceeded"
"DEL10",2016,6,61,56,55,45,2016-06-01,"Punjabi Bagh","Delhi","Delhi","Residential",6,11,"Exceeded","Exceeded"
"DEL10",2016,7,59,53,55,45,2016-07-01,"Punjabi Bagh","Delhi","Delhi","Residential",4,8,"Exceeded","Exceeded"
"DEL10",2016,8,60,52,55,45,2016-08-01,"Punjabi Bagh","Delhi","Delhi","Residential",5,7,"Exceeded","Exceeded"
"DEL10",2016,9,59,51,55,45,2016-09-01,"Punjabi Bagh","Delhi","Delhi","Residential",4,6,"Exceeded","Exceeded"
"DEL10",2016,10,60,54,55,45,2016-10-01,"Punjabi Bagh","Delhi","Delhi","Residential",5,9,"Exceeded","Exceeded"
"DEL10",2016,11,59,53,55,45,2016-11-01,"Punjabi Bagh","Delhi","Delhi","Residential",4,8,"Exceeded","Exceeded"
"DEL10",2016,12,58,52,55,45,2016-12-01,"Punjabi Bagh","Delhi","Delhi","Residential",3,7,"Exceeded","Exceeded"
"HYD01",2016,1,77,68,65,55,2016-01-01,"ABITS","Hyderabad","Telangana","Commercial",12,13,"Exceeded","Exceeded"
"HYD01",2016,2,77,69,65,55,2016-02-01,"ABITS","Hyderabad","Telangana","Commercial",12,14,"Exceeded","Exceeded"
"HYD01",2016,3,77,67,65,55,2016-03-01,"ABITS","Hyderabad","Telangana","Commercial",12,12,"Exceeded","Exceeded"
"HYD01",2016,4,77,68,65,55,2016-04-01,"ABITS","Hyderabad","Telangana","Commercial",12,13,"Exceeded","Exceeded"
"HYD01",2016,5,77,70,65,55,2016-05-01,"ABITS","Hyderabad","Telangana","Commercial",12,15,"Exceeded","Exceeded"
"HYD01",2016,6,78,72,65,55,2016-06-01,"ABITS","Hyderabad","Telangana","Commercial",13,17,"Exceeded","Exceeded"
"HYD01",2016,7,79,73,65,55,2016-07-01,"ABITS","Hyderabad","Telangana","Commercial",14,18,"Exceeded","Exceeded"
"HYD01",2016,8,79,71,65,55,2016-08-01,"ABITS","Hyderabad","Telangana","Commercial",14,16,"Exceeded","Exceeded"
"HYD01",2016,9,78,71,65,55,2016-09-01,"ABITS","Hyderabad","Telangana","Commercial",13,16,"Exceeded","Exceeded"
"HYD01",2016,10,76,67,65,55,2016-10-01,"ABITS","Hyderabad","Telangana","Commercial",11,12,"Exceeded","Exceeded"
"HYD01",2016,11,73,65,65,55,2016-11-01,"ABITS","Hyderabad","Telangana","Commercial",8,10,"Exceeded","Exceeded"
"HYD01",2016,12,73,65,65,55,2016-12-01,"ABITS","Hyderabad","Telangana","Commercial",8,10,"Exceeded","Exceeded"
"HYD02",2016,1,59,53,75,70,2016-01-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-16,-17,"Within Limit","Within Limit"
"HYD02",2016,2,64,65,75,70,2016-02-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-11,-5,"Within Limit","Within Limit"
"HYD02",2016,3,60,54,75,70,2016-03-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-15,-16,"Within Limit","Within Limit"
"HYD02",2016,4,59,52,75,70,2016-04-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-16,-18,"Within Limit","Within Limit"
"HYD02",2016,5,61,54,75,70,2016-05-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-14,-16,"Within Limit","Within Limit"
"HYD02",2016,6,60,53,75,70,2016-06-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-15,-17,"Within Limit","Within Limit"
"HYD02",2016,7,60,53,75,70,2016-07-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-15,-17,"Within Limit","Within Limit"
"HYD02",2016,8,61,52,75,70,2016-08-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-14,-18,"Within Limit","Within Limit"
"HYD02",2016,9,60,53,75,70,2016-09-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-15,-17,"Within Limit","Within Limit"
"HYD02",2016,10,60,53,75,70,2016-10-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-15,-17,"Within Limit","Within Limit"
"HYD02",2016,11,61,57,75,70,2016-11-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-14,-13,"Within Limit","Within Limit"
"HYD02",2016,12,61,54,75,70,2016-12-01,"Jeedimetla","Hyderabad","Telangana","Industrial",-14,-16,"Within Limit","Within Limit"
"HYD03",2016,1,79,74,55,45,2016-01-01,"Jublee Hills","Hyderabad","Telangana","Residential",24,29,"Exceeded","Exceeded"
"HYD03",2016,2,79,74,55,45,2016-02-01,"Jublee Hills","Hyderabad","Telangana","Residential",24,29,"Exceeded","Exceeded"
"HYD03",2016,3,79,74,55,45,2016-03-01,"Jublee Hills","Hyderabad","Telangana","Residential",24,29,"Exceeded","Exceeded"
"HYD03",2016,4,79,74,55,45,2016-04-01,"Jublee Hills","Hyderabad","Telangana","Residential",24,29,"Exceeded","Exceeded"
"HYD03",2016,5,79,76,55,45,2016-05-01,"Jublee Hills","Hyderabad","Telangana","Residential",24,31,"Exceeded","Exceeded"
"HYD03",2016,6,78,80,55,45,2016-06-01,"Jublee Hills","Hyderabad","Telangana","Residential",23,35,"Exceeded","Exceeded"
"HYD03",2016,7,80,76,55,45,2016-07-01,"Jublee Hills","Hyderabad","Telangana","Residential",25,31,"Exceeded","Exceeded"
"HYD03",2016,8,80,75,55,45,2016-08-01,"Jublee Hills","Hyderabad","Telangana","Residential",25,30,"Exceeded","Exceeded"
"HYD03",2016,9,80,74,55,45,2016-09-01,"Jublee Hills","Hyderabad","Telangana","Residential",25,29,"Exceeded","Exceeded"
"HYD03",2016,10,75,66,55,45,2016-10-01,"Jublee Hills","Hyderabad","Telangana","Residential",20,21,"Exceeded","Exceeded"
"HYD03",2016,11,71,63,55,45,2016-11-01,"Jublee Hills","Hyderabad","Telangana","Residential",16,18,"Exceeded","Exceeded"
"HYD03",2016,12,71,64,55,45,2016-12-01,"Jublee Hills","Hyderabad","Telangana","Residential",16,19,"Exceeded","Exceeded"
"HYD04",2016,1,56,50,50,40,2016-01-01,"Zoo","Hyderabad","Telangana","Silence",6,10,"Exceeded","Exceeded"
"HYD04",2016,2,60,50,50,40,2016-02-01,"Zoo","Hyderabad","Telangana","Silence",10,10,"Exceeded","Exceeded"
"HYD04",2016,3,56,50,50,40,2016-03-01,"Zoo","Hyderabad","Telangana","Silence",6,10,"Exceeded","Exceeded"
"HYD04",2016,4,56,51,50,40,2016-04-01,"Zoo","Hyderabad","Telangana","Silence",6,11,"Exceeded","Exceeded"
"HYD04",2016,5,60,54,50,40,2016-05-01,"Zoo","Hyderabad","Telangana","Silence",10,14,"Exceeded","Exceeded"
"HYD04",2016,6,57,52,50,40,2016-06-01,"Zoo","Hyderabad","Telangana","Silence",7,12,"Exceeded","Exceeded"
"HYD04",2016,7,56,52,50,40,2016-07-01,"Zoo","Hyderabad","Telangana","Silence",6,12,"Exceeded","Exceeded"
"HYD04",2016,8,57,54,50,40,2016-08-01,"Zoo","Hyderabad","Telangana","Silence",7,14,"Exceeded","Exceeded"
"HYD04",2016,9,57,53,50,40,2016-09-01,"Zoo","Hyderabad","Telangana","Silence",7,13,"Exceeded","Exceeded"
"HYD04",2016,10,57,50,50,40,2016-10-01,"Zoo","Hyderabad","Telangana","Silence",7,10,"Exceeded","Exceeded"
"HYD04",2016,11,53,49,50,40,2016-11-01,"Zoo","Hyderabad","Telangana","Silence",3,9,"Exceeded","Exceeded"
"HYD04",2016,12,54,50,50,40,2016-12-01,"Zoo","Hyderabad","Telangana","Silence",4,10,"Exceeded","Exceeded"
"HYD05",2016,1,67,60,65,55,2016-01-01,"TSPCB","Hyderabad","Telangana","Commercial",2,5,"Exceeded","Exceeded"
"HYD05",2016,2,68,61,65,55,2016-02-01,"TSPCB","Hyderabad","Telangana","Commercial",3,6,"Exceeded","Exceeded"
"HYD05",2016,3,68,60,65,55,2016-03-01,"TSPCB","Hyderabad","Telangana","Commercial",3,5,"Exceeded","Exceeded"
"HYD05",2016,4,69,62,65,55,2016-04-01,"TSPCB","Hyderabad","Telangana","Commercial",4,7,"Exceeded","Exceeded"
"HYD05",2016,5,71,66,65,55,2016-05-01,"TSPCB","Hyderabad","Telangana","Commercial",6,11,"Exceeded","Exceeded"
